epoch,train_total_loss,train_heatmap_loss,train_coordinate_loss,train_structure_loss,train_adjacent_loss,train_pair_loss,train_order_loss,train_class_loss,mean_error_px,median_error_px,p95_error_px,mean_error_image_diag_pct,pck_0.5pct_image_diag,pck_1pct_image_diag,pck_2pct_image_diag,class_accuracy,backbone_lr,head_lr,seconds
81,0.07221757832538353,0.06845870859931577,0.0003040053486836621,0.0003569379214072868,0.0004287525429555969,0.00047462621314920073,8.689117078718386e-07,4.941301361460949e-05,4.240350048305687,1.8787215948104858,13.014842700958246,0.23982496683566465,0.9405360762820032,0.9865605525940386,0.9943689466176139,1.0,2.6678051767532797e-05,6.669512941883199e-05,43.4400918520987
82,0.07328018975334182,0.06956979122601058,0.000300613360626525,0.00035032229774577245,0.00041580490057872,0.0004747328239163201,0.0,3.620079205135297e-05,4.1629858868928995,1.8720263242721558,13.104487895965569,0.2369769789804458,0.9403108341467077,0.9871611982881597,0.9939935430587882,1.0,2.4925234215404286e-05,6.231308553851071e-05,43.525914680212736
83,0.07412222816289574,0.07010040847666742,0.00032680997224080816,0.0003710661536701299,0.0004456038906813267,0.0004942139938035198,0.0,0.00011588821703370046,4.131136115283928,1.8741382360458374,13.10543022155759,0.23525137351928818,0.9402357534349426,0.9876116825587506,0.9943689466176139,1.0,2.326184997028678e-05,5.815462492571695e-05,43.83503174781799
84,0.07350914688995519,0.0697519727485787,0.0003039101942688767,0.00035563650773506964,0.0004214540641515742,0.00048303156622498696,0.0,6.798592271654374e-05,4.119098907522172,1.8662257194519043,12.866228103637605,0.2345421723052436,0.940986560552594,0.9876867632705159,0.9942938659058488,1.0,2.168975682036621e-05,5.4224392050915517e-05,43.791241496801376
85,0.06921081779098104,0.06573939397613152,0.00028044939082371573,0.00033142243679725483,0.00039535328122531493,0.0004458192972384213,0.0,4.0849615132065546e-05,4.159214289085574,1.871598243713379,12.86433019638059,0.23623260224871018,0.9408363991290637,0.9868608754410991,0.9943689466176139,1.0,2.0210710593311292e-05,5.052677648327823e-05,43.96968750283122
86,0.07536057549214804,0.07145441424202274,0.0003165462634567261,0.0003663112301277434,0.0004401533780149204,0.0004874484620244503,0.0,8.07484386422846e-05,4.082479366063426,1.8663959503173828,13.02096920013427,0.232834272342539,0.9390344620467002,0.9874615211352203,0.9947443501764397,1.0,1.8826363195237634e-05,4.7065907988094086e-05,43.35208171606064
87,0.07012081957007539,0.06656516550021355,0.00028549253994898384,0.0003483123068166513,0.00041184490742817635,0.0004746328282884056,0.0,4.102647902695217e-05,4.123008549884893,1.8649559020996094,12.894709205627425,0.23474941895088833,0.9400105112996471,0.9872362789999249,0.9943689466176139,1.0,1.7538260765739257e-05,4.384565191434814e-05,43.94307076558471
88,0.07159747098536783,0.0678600533567316,0.0003028826250371445,0.0003505268481187125,0.00042130619421293944,0.0004662458305803537,0.0,7.536960686025426e-05,4.157996553944722,1.8649810552597046,12.919881820678702,0.2359038879844158,0.9414370448231849,0.987761843982281,0.9945191080411442,1.0,1.634784195104776e-05,4.08696048776194e-05,43.68742545321584
89,0.07462625203397162,0.07078015169454673,0.0003121244770959603,0.0003600329475988704,0.00043176270602072244,0.00048050530555235435,0.0,4.789296794190253e-05,4.172484023496648,1.8644146919250488,12.856166267394995,0.23672348000156399,0.9403108341467077,0.98731135971169,0.9942938659058488,1.0,1.5256436297247727e-05,3.814109074311932e-05,43.88991229608655
90,0.07051718196862114,0.06687627136601323,0.0002949849154206011,0.0003436811890646519,0.0004128138126111901,0.00045758092751598006,0.0,3.698760718627615e-05,4.13148885539438,1.862453579902649,12.902330875396698,0.23466188320138956,0.9412118026878895,0.9882123282528719,0.9944440273293791,1.0,1.4265262765343321e-05,3.56631569133583e-05,43.601475674659014
91,0.07484533810513797,0.0709312118982014,0.00031482368875076334,0.0003740881448134695,0.0004483190930486891,0.0004997619758605173,0.0,0.00017714093454241722,4.125832957475376,1.85785973072052,12.880019950866696,0.2348640925282489,0.9408363991290637,0.9879120054058113,0.9943689466176139,1.0,1.3375428369834237e-05,3.343857092458559e-05,43.38290823251009
92,0.07359537405954146,0.06970190305056138,0.0003170863262233278,0.00035830125370649765,0.00042988681722105156,0.0004778594677558415,0.0,6.006859444800644e-05,4.138837975233234,1.8576529026031494,12.871291637420642,0.23520047656407764,0.9413619641114198,0.9880621668293416,0.9943689466176139,1.0,1.2587926942321482e-05,3.1469817355803706e-05,44.3331895545125
93,0.0692742173460605,0.06576243360893824,0.00028245151394833763,0.00034050493279887974,0.0004105788854627763,0.0004507182685543742,0.0,6.258928595467803e-05,4.138962781752928,1.861818552017212,12.869629573822015,0.2351011302940708,0.9403859148584729,0.9876116825587506,0.9944440273293791,1.0,1.190363802152426e-05,2.975909505381065e-05,43.77874403074384
94,0.07157821689399853,0.0679542519374728,0.00029315274897836953,0.0003443600529252391,0.00041328538566063374,0.00045905784502755294,0.0,3.7173119239878555e-05,4.1657803359765415,1.860337734222412,12.87831916809081,0.23634521982180157,0.9406111569937683,0.9874615211352203,0.9945941887529094,1.0,1.1323325870947288e-05,2.830831467736822e-05,43.897521778941154
95,0.07282952263760532,0.06914771359896084,0.0002988907377729736,0.0003436874678331278,0.00041283863271383907,0.0004575604854905408,0.0,5.528292638812066e-05,4.162562374863767,1.8620036840438843,12.800327682495073,0.23619627618997938,0.9408363991290637,0.9873864404234552,0.9942938659058488,1.0,1.0847638625295898e-05,2.7119096563239747e-05,44.679810617119074
96,0.06801181269086272,0.06465257278737609,0.0002715695903329828,0.0003198751564380073,0.0003873593398554656,0.00042065162045893073,0.0,3.793687272000002e-05,4.126800099230505,1.8634353876113892,12.956856632232665,0.23443826986181593,0.940460995570238,0.9873864404234552,0.9944440273293791,1.0,1.0477107566592108e-05,2.6192768916480267e-05,44.766346886754036
97,0.07725869918276541,0.07327536636616394,0.00032121266697428773,0.00038227884898394093,0.0004523995070030004,0.0005202636201859347,0.0,6.64838519762767e-05,4.162639727283966,1.8688448667526245,12.967593097686759,0.23607407412677756,0.9401606727231774,0.9874615211352203,0.9943689466176139,1.0,1.0212146530800451e-05,2.5530366327001127e-05,43.96281813830137
98,0.07214817361294121,0.06851159280979446,0.00029451976020046766,0.00034365187181990494,0.00041368080619861707,0.00045603820789972345,0.0,4.07936563216475e-05,4.154890403039284,1.8598647117614746,12.814722537994376,0.2355832933260179,0.9408363991290637,0.9876867632705159,0.9945191080411442,1.0,1.0053051445625814e-05,2.513262861406453e-05,44.19550529867411
99,0.07284935898707906,0.06897232362505043,0.0003146089630494236,0.00036219619201286927,0.0004351467591234129,0.0004820760264896667,0.0,6.553509493935873e-05,4.154626359308303,1.8604062795639038,12.995445060729969,0.23546665457149762,0.9400855920114123,0.9875366018469856,0.9942938659058488,1.0,1e-05,2.5e-05,43.84914733096957
100,0.07088208157214128,0.06726314034180485,0.00029268054574612757,0.0003442532092032777,0.00041402285068413804,0.0004574725939097363,0.0,3.6291513265528524e-05,4.1257903157316,1.8708620071411133,13.031539058685302,0.2345846154585648,0.9408363991290637,0.9875366018469856,0.9945941887529094,1.0,1e-05,2.5e-05,43.97892138361931
